x,y
4.838938531801571,1.3729528067819374
5.08369826437433,2.7478037373700688
-8.640242995868155,7.17916250357476
-8.245226498667627,7.0139764761847125
-6.278243218367216,7.227463015774053
4.531118687771244,2.3748814060396732
-9.38324684344496,7.7226590298507745
-3.2112507169301026,8.686623981600553
-7.53146329895343,-6.832710921959532
4.199834349531118,2.1039102612268232
-8.183962100281953,7.267938244588248
-3.746148333930832,7.693829515114045
-8.660626755702756,5.988178556788602
-6.945706989798587,-8.091125793038403
-7.393494108487964,-7.939323115164898
3.6583701851801504,2.435273158204003
-9.351271691278559,-7.6770048487464235
-1.0435488541311961,8.788509827711787
-4.4279688383517914,8.987772252749105
-2.9557125751197715,9.870684922521793
-6.547313179171678,-7.6285961298325
-9.551173539313174,7.4299531431906
-7.579352699143856,-6.666129682541724
-9.201939968849866,7.266577291777636
-1.7707310430573397,9.185654409388292
-6.697760936092775,-6.6318890069756105
-3.186119623358709,9.62596241703919
-6.050221609967781,-9.091244902283831
-3.571501336778855,9.487878558833502
-7.530269760273097,-7.367234977040643
-8.750419112177125,-7.231623077317256
4.950786401826106,3.448525900890284
-0.9299848075453587,9.78172085735123
-8.742206979695027,6.861247626793661
-6.241034732373896,-8.541629655544906
-3.5220287433871738,9.328533460793595
-8.458129905630047,7.934108660782527
5.154914103436761,2.486955634852941
-9.850432131896177,5.668666243632934
-2.9698363940125376,10.071408354417237
-6.552699817387108,-7.099210122084811
5.906789985414724,1.2655002183219513
-6.542024529076068,-7.291986559398414
-2.1779341916491863,9.98983125532068
3.880746174674403,2.1235634704169395
-2.5862993324668544,9.355438103014965
4.387310684834941,0.7253865019758825
-2.147561598005116,8.369166373593197
2.614736249570494,2.1596239987101598
-2.216125149754069,8.299934710171954
4.964045188716543,1.8430266295730475
-8.81000938050555,7.353279054994449
5.144866115208559,2.8389248781108534
-8.408709537503425,7.531210602661814
-7.409884809523711,-7.672982425538291
-9.696685536817224,8.023832794907694
-8.205920017580489,8.296077365125432
-8.004405602087106,7.78270299472714
-8.877882910492666,8.005023612871328
-3.348415146275389,8.705073752347108
-6.802258883503652,-7.74139379460421
-7.007544782632037,-7.835650033876372
-8.413741361886892,-5.602432771377438
4.7041588553235645,0.8954249060114259
5.803042588383061,1.983402744960319
-2.147802017544336,10.55232269466429
6.225895652373453,0.735354185113883
-7.172853312173434,8.337892980516834
-5.953449643619629,-4.970692952805816
3.120508870274088,1.4889356110744807
5.330022827939214,1.5719492120548957
4.715683394421828,1.2960079724286202
-6.049291374607025,-7.736193419184814
4.620862628325413,0.9706403193029232
-2.5226948477906843,7.956575199242421
-2.6704833347187593,9.41833698501286
-6.01002127104561,-5.524471734470996
-6.759331559439371,-6.365670759217197
3.847358097795401,1.858433242473833
-9.919384297044273,8.376675768831607
-8.278537308704971,8.404303641053325
4.618977242263953,2.090497067249514
-6.861208811961719,-5.203672281000664
-8.947069291191147,-6.969229632788735
-8.996335655214999,6.896641845551283
-7.323920451227382,-6.502809100231095
-9.787726645467954,9.955904980336094
-8.871081026852009,6.780098144364938
2.926744307137224,3.327042058106145
-2.1655793334842888,7.251245972835587
-6.485175048772973,-7.301094074096209
-1.3506020440453461,8.19360380984661
-1.9223405292524798,11.2047417540083
5.321831807523065,1.662902927347276
-9.411989763516246,6.776663974258311
-3.189222344631241,9.246539825359324
-9.18101535071636,6.952082049502912
-7.916873345477726,-7.070448271359555
-2.2493148288043265,9.796108999975631
4.627632063381187,1.0759153124549004
5.326139026602615,0.36045381275108035
-1.883530275287744,8.157128571782039
5.5903026744141515,1.3962660282783288
-8.278194764970412,-6.317140356585376
-7.1495021264446414,-7.858873309058254
5.593880599721304,2.62456093524653
-3.837383671951181,9.211147364067445
3.909512204510965,2.189628273522707
-5.678413268987326,-7.288184966297498
-2.2130773459881743,9.275341400378212
-3.110904235282147,10.86656431270726
3.319645629207459,3.8046284497950857
-8.394818253349822,-5.513235325831422
-3.109836312971555,8.722592378405045
-6.513028945054422,-7.819989379603302
-3.7005011202553986,9.670839736832152
-5.328475215628747,-6.764434958983088
-2.978672008987702,9.556846171784287
-6.6091703653714315,-6.930347702725084
-2.7545857390556208,8.260549963840832
3.8216581529946287,4.065556959626193
-9.761561002746914,5.9718383098823695
-8.724100107973971,7.4738246769605805
-7.456398521719603,-6.124718367450191
-6.26496795338615,7.382741349513191
-8.819893823570617,7.671104620860374
4.753396181479349,2.6353003584617785
-7.11857523801768,-7.787673255317545
-2.185113653657955,8.629203847782005
-2.581207744633084,10.017819026090345
-8.824398464723064,7.2993978283887
-1.7181656760097033,8.104898673403582
-6.780294885722045,-6.128722469904158
-5.234659477649986,-7.129145632832325
6.081152125294217,0.5373075327612926
-3.417221698573961,7.60198242686303
3.800156994047325,1.3737770384967098
3.81438163943559,1.6517838422877387
5.9453576433824304,1.9941735255734911
4.981634812005261,3.8493405231566182
-3.8868669910098412,8.0764610882832
-6.541130783656856,-7.295397507176748
4.8639713180385185,1.9857620847225268
-6.122638574505919,-7.802274917453572
-2.9013057761849077,7.550771180066203
4.884845407336824,1.4662265085696022
-11.489297565029023,8.415029767421165
-9.093304974056865,8.827515904081391
-3.3559913411211553,7.499438903512457
3.81765844066167,2.2168568954326444
5.452740955067061,2.602798525864344
-8.55835913031619,6.198033868200326
-9.078653154794145,6.948702107949106
-3.8007463826960324,-5.76053468184137
-6.043935079086128,-8.009816447933565
-6.79303740367837,-7.0357868286680265
-2.5439093927579934,7.845608090578789
5.5121994729487795,2.1565116896790837
6.783822925553427,2.607088706258743
-7.865353237486814,-6.376063077758102
-6.6440126330427045,-6.10924439938898
4.685450676131915,1.3215693363349148
-1.68713746305826,10.911079110852269
-6.008502487719578,-7.206133125443788
-2.4174368465172478,7.026717213597429
-2.7326604083786012,9.728286622290414
4.621365700235711,1.6845110450205936
-7.6890544303503345,6.620346490372816
-2.728869510890262,9.371398699710069
6.762035033240735,3.005634944491879
-6.246845325044985,-4.609416735471551
-10.128288656377064,6.028444143435087
-1.4781981005567992,9.94556624731452
-3.317691225945938,8.512529084613785
-8.782602844347316,8.417714433969651
-8.216517794418813,5.753298195608247
-8.875962459060858,8.426824797515225
5.819318956949388,1.5039940318360272
4.70968092121812,1.5878560870789717
-8.651560992158933,6.568139983145381
3.378994881893056,2.891031630995508
4.324609591587755,2.7321389044339996
-5.8733343819368296,-7.457001462799095
-9.272823984068326,7.014350792030064
-2.281737688448621,10.321428882480749
-3.5800901211138623,9.496758543441507
3.439582429172325,1.6386684480997835
-9.413965582873784,7.445532730144064
-9.814201009613344,8.377164712106543
3.6338614547283994,0.7589810711529998
-8.530525987743951,5.613354522842077
-5.251011645579978,-8.260211051490838
4.996894322193149,1.2802600886800777
-8.116655692592776,6.194471144281474
5.159225350469273,3.5059085969433097
-9.36105077715505,8.372532141335592
-11.535214399577582,7.269228048980891
-3.9877196134201776,8.294441919803614
-1.4261463798774732,10.068088180233225
-2.4416694183648264,7.589537941984865
-9.378087436945371,6.54521819009639
-5.377270139055242,-6.806014812856171
-2.5040841664102893,8.779698994823175
-2.4489674131117236,11.477528240683608
-8.507169629034433,-6.832024646614564
-4.234115455565783,8.45199859895735
-6.619904689429788,-7.784426218380355
-7.542250950097117,-6.309510924682788
-7.526200075393796,-7.961657596890341
-6.4955617422119625,-6.912804341370039
-10.53079238635083,8.853073234959316
-9.94890360210184,9.075793358922326
4.154515288398998,2.0550438233270545
-6.887599832467887,-5.40016545438592
-7.245141129996613,6.812307239067518
-4.059861054118883,9.08284910300435
3.8108838253060293,1.4129886437437624
-1.9872560574358524,9.311270801431508
-1.106403312116651,7.612435065406041
-7.642886347693787,-8.684991693940466
-2.2516472323299856,8.939840212432154
4.645122535946284,2.020150277705474
-10.920257164519732,9.019979283788741
-6.986657551105828,-7.915351915695321
-7.592242564138381,5.250132683090554
-2.409546257965109,8.510810474082122
-3.6601912004750528,9.389984146543993
-9.449845559627958,5.916861818650481
-9.097919107999616,5.820379962380597
-5.842087246893371,-7.390125992130693
3.0454511774337343,1.3737946609869591
-3.4997339481834384,8.44798839859555
-8.627310289433392,7.226809803628311
6.829681769445774,1.1648713985855805
6.772912210884368,0.021081884418230112
-9.919391084235908,7.939458522442967
-6.392575777019184,7.45274409747393
-2.2587047727068734,9.360734337695297
3.7414641648797433,2.4650888554472377
4.422197633000881,3.071946535927922
-7.900043950660013,6.80747818728133
5.539478711661352,2.2804692048173414
-9.10721644719084,6.216997006757033
4.73687480122082,2.5683267093776454
4.920870703963134,1.3504701641201382
-2.9726153158652124,8.548556374628065
4.962597396566191,1.145938740388409
-3.4286218572865534,10.564220533215861
-10.060455565527956,8.03652134567109
-10.186513178741723,8.066787009521418
-7.740040556435223,-7.264665137505772
-8.486073511408843,-6.676645957408724
-10.679201987967655,6.043945948763001
-6.508481317779961,-7.484094779991767
6.793061293739658,1.2058221210526825
-6.303070228095503,-6.56885943873241
-5.356503113881613,-6.341199549591288
-9.174112455926139,8.992544440788096
-3.6155325970587784,7.818079504117651
-10.617048005540289,8.819567226987886
-8.566748919440636,6.046774339678394
-8.130575821180535,6.7610561396044355
-3.393055059253883,9.168011234143849
-5.711845129491463,-6.625688749974733
4.488093741192518,2.5614868904253085
-6.349823013235987,-5.438540972618046
-7.755245444536027,-8.262909324240283
-7.472021115390139,-7.744100362955763
-2.5450236621627016,10.578929784012328
4.168840530609779,2.2052196212983683
-7.433276496498452,-8.077987485864796
-9.827932576894591,7.197735995399055
-9.465294814423778,9.135971473495632
6.95453740290161,0.10590449134898394
-2.300334028047995,7.054616004318546
5.797989709728169,2.7648323779036676
-6.234251241566122,-5.511478035743598
-9.542671447178769,5.915061619135144
-2.267235351486716,7.101005883540523
-8.345009855755121,7.508359039193577
-1.686652710949561,7.793442478227299
-1.031303578311234,8.496015909924674
-8.430075000921539,5.620939311260862
4.664389010487044,2.471167975186182
3.191794494730777,0.5657059095641768
-6.808060953931878,-7.357767040041063
6.272290140159736,0.5430283059800993
-2.151410262704467,9.575070654566556
